[2021-02-15 04:28:32] main.ERROR: Error: Application is not installed yet.  [] []
[2021-02-15 07:04:29] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/electronics.html","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_68a092dc2860580b6b064194a5dd715b1b2f81d0"}} []
[2021-02-15 07:06:00] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/admin/catalog/category/add/key/24d2bab3f57a494fd4000bf63edb65d216b5f74463f229b5b623c699613cfc7a/store/0/parent/2","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_a1b6b7d64f671fd1f84fc4b74111616b2616e009"}} []
[2021-02-15 07:06:25] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:06:25] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:25] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_p_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:25] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_p_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:25] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_p_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:25] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:25] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:25] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:25] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:25] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:25] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:25] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:25] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_1","cat_c_2","cat_c_5"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:06:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_1","cat_c_2","cat_c_5"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:06:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_p_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_p_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_p_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","cat_c_p_1","cat_c_p_2","cat_c_p_5","cat_c"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:06:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","cat_c_p_1","cat_c_p_2","cat_c_p_5","cat_c"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_p_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_p_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_p_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_1","cat_c_2","cat_c_5"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_1","cat_c_2","cat_c_5"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_p_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_p_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_p_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","cat_c_p_1","cat_c_p_2","cat_c_p_5","cat_c"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:06:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","cat_c_p_1","cat_c_p_2","cat_c_p_5","cat_c"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:07:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/admin/catalog/category/edit/key/2876f963b79f7a0a760fdf226e98c8619f1c50090e13ab8640f84fb4211a5034/id/5/store/3/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_2408274d6f95b971ac8a831fb903d186dbfac7a3"}} []
[2021-02-15 07:07:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:07:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:07:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_p_5","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:07:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_p_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:07:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_p_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:07:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:07:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:07:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:07:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/category/save/key/338e6b3f4b261422d340c5227a079b534319ac956bc36e356b238df145a048b0/","invalidateInfo":{"tags":["cat_c_5","FPC"],"mode":"matchingTag"}} []
